id,title,artist,idSpotify,preview,genre,energy,cover,bpm,date
297,La flaca,Jarabe De Palo,2LsbizbOeNa4x6qsi2jAMb,https://p.scdn.co/mp3-preview/de8001a943205b7ac3ebc910633a5e67421e2c41?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,48.1,https://i.scdn.co/image/ab67616d0000b27347a83522c634e84f937a897e,103.063,1996-09-30
298,Déjala Que Baile,Melendi,2KK9N6iBAisA0booTu3bGd,https://p.scdn.co/mp3-preview/330975ffaa921235ab1a9fca0f57f1b2b87db2ec?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,77.7,https://i.scdn.co/image/ab67616d0000b27370d27389fbc39271b13a0602,95.973,2018-03-09
299,El País de los Ciegos,La Ska Brass,2E14N5Jiu2NnFAYOE8OwZ0,https://p.scdn.co/mp3-preview/7f7e60ba508a0aedaf7f3f77a0fe64437625a945?cid=dc103043f05746ba809bc490afdc3fe6,ska espanol,97.6,https://i.scdn.co/image/ab67616d0000b273f6d63fabce3d04297c211dae,189.972,2016-02-19
300,International Love (feat. Chris Brown),Pitbull,62zFEHfAYl5kdHYOivj4BC,https://p.scdn.co/mp3-preview/23235746b5a67425fe870638ede360e7f4177f00?cid=dc103043f05746ba809bc490afdc3fe6,dance pop,85.5,https://i.scdn.co/image/ab67616d0000b2731dc7483a9fcfce54822a2f19,120.05,2011-06-17
301,19 Días y 500 Noches Después,Travis Birds,2rHB1wHcs7wm1mR57JQwN6,https://p.scdn.co/mp3-preview/f7cf17811dbf76ab8d581405221c44bfd87d09f4?cid=dc103043f05746ba809bc490afdc3fe6,spanish indie folk,54.7,https://i.scdn.co/image/ab67616d0000b273af4f491f0a1b278388aa29d5,93.821,2019-12-13
302,Es por Ti,Cómplices,3NP8zp1RvnblXNsYiZrjd9,https://p.scdn.co/mp3-preview/f5b419f8b144a8c72eca0a92f18a5f23915d08ce?cid=dc103043f05746ba809bc490afdc3fe6,rock en espanol,49.0,https://i.scdn.co/image/ab67616d0000b273c41cbf37dd83c77e98c6639d,118.477,1990-05-03
303,Olvídame,Sidecars,0pHlQ2hx1H2ESKxk4pm6YM,https://p.scdn.co/mp3-preview/37a84ac182364783bbb40ed07f0a8bca120c9f77?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,43.5,https://i.scdn.co/image/ab67616d0000b273c028aeca834bb1470d12be0a,147.843,2017-10-13
304,Drop the Game,Flume,06WnUZymWyJamDivTWqJZA,https://p.scdn.co/mp3-preview/1435f370549ec17cbb771dacf198ba7c80f77072?cid=dc103043f05746ba809bc490afdc3fe6,australian dance,67.0,https://i.scdn.co/image/ab67616d0000b273e22ce077d8cb2d990aced237,78.957,2013-11-22
305,Toco El Cielo,DELLAFUENTE,0Pa0bQeO45G4ZUHIqVM5y6,https://p.scdn.co/mp3-preview/49a54ec11fe6ea9f8caae14164ca6ea4574507a5?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,79.5,https://i.scdn.co/image/ab67616d0000b273caf0eba3f45a604528940553,105.056,2020-06-05
306,Simulacro De Emergencia,Dorian,2hO77ZqyZgW0d2DiD2DAy0,https://p.scdn.co/mp3-preview/9c4e31ad0e688e9c8f279f0c494f199729695b51?cid=dc103043f05746ba809bc490afdc3fe6,art pop,96.1,https://i.scdn.co/image/ab67616d0000b27389e4454d3b9fb68b809010aa,134.998,2009-09-13
307,Entre Poetas y Presos,La Raíz,7LQLbChhh7aURz53yOTLAr,https://p.scdn.co/mp3-preview/ae0b1ea3bea53de0071e967112430d08fbc31c91?cid=dc103043f05746ba809bc490afdc3fe6,musica catalana,91.7,https://i.scdn.co/image/ab67616d0000b273c73b3488da4b9abf2697436a,150.034,2016-03-11
308,Mucha Muerte,Gatillazo,0tFCWJO9QwwOf5gtXnkoYt,https://p.scdn.co/mp3-preview/a97cca9bf49d74376da867990625fa1c97c7e7ef?cid=dc103043f05746ba809bc490afdc3fe6,punk urbano,96.3,https://i.scdn.co/image/ab67616d0000b2732a320bacc2b603bcaf3ff75f,166.03,2011-05-09
309,Mi Novia Se Me Está Poniendo Vieja,Ricardo Arjona,0S9LwfpRWK5g9SGT2u4sUl,https://p.scdn.co/mp3-preview/293ec440fbff2ab90bcb8d197949cf049351943f?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,49.6,https://i.scdn.co/image/ab67616d0000b273c10a7c9c454bc5a2936e00df,83.013,2011
310,Hablando A Tu Corazón,Charly García,3k9dGCm2R2Y70e87aMHYC3,https://p.scdn.co/mp3-preview/9a27032c8a94d8de783eab3422b2cc55887730af?cid=dc103043f05746ba809bc490afdc3fe6,argentine rock,75.7,https://i.scdn.co/image/ab67616d0000b27342542c948d51893462874c89,122.292,1993-10-26
311,Desde las Alturas,Guitarricadelafuente,44ojSkwMRjy7GRAOdKkNKz,https://p.scdn.co/mp3-preview/cfa093fd31a52315283a6d9523f9dff862cd5ba4?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,21.9,https://i.scdn.co/image/ab67616d0000b27381d285b69cfd05daa43aaec2,99.195,2020-04-03
312,A Un Paso De La Luna,Ana Mena,7ql2RUmAmj36tkMUNWo7MT,https://p.scdn.co/mp3-preview/e5c7e75df9a7b2f5f016b7558768e48b6fb2739b?cid=dc103043f05746ba809bc490afdc3fe6,latin pop,77.10000000000001,https://i.scdn.co/image/ab67616d0000b27311dad34a786082593e21fc23,121.968,2020-08-14
313,Pobre Diabla,Don Omar,7gxVgMixTYh4NXiNMao4s2,null,reggaeton,78.7,https://i.scdn.co/image/ab67616d0000b273c90cae1f852587feedd1ae41,91.993,2019-06-14
314,Cada Vez,Desakato,0cvlErFQaOzeyiX8FXDtfR,https://p.scdn.co/mp3-preview/563f1d65788848f303905653908deb87b56694c5?cid=dc103043f05746ba809bc490afdc3fe6,punk urbano,90.0,https://i.scdn.co/image/ab67616d0000b273a8ad781f6dc0dedbc7b66ac5,179.917,2010-03-10
315,Por Mi Culpa,Jeros,5Ipjc5irchQQ19UbNB1g1k,null,null,46.400000000000006,https://i.scdn.co/image/ab67616d0000b2735f9c1e8c29a2d38a7fb9327d,83.031,1995-01-01
316,Brillo,J. Balvin,3vgiIJW3iSQRRvgYiW86i9,null,reggaeton,38.4,https://i.scdn.co/image/ab67616d0000b273dda2b86297d3bfb519f8b785,145.947,2018-05-25
317,Homero,Viejas Locas,3AjSUbPd7siXGOSlmXm9Nr,null,argentine rock,83.39999999999999,https://i.scdn.co/image/ab67616d0000b273df3f8fd1d8e59db737afc889,116.037,1999-01-01
318,Amos del Piano Bar (Mezcal Edit) (feat. Hombres G),Taburete,1iaEMe2DMl2IrSYtPa1Dht,https://p.scdn.co/mp3-preview/28c0a11cf0602e6c0b875f5c499bcc22d88abf2e?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,44.6,https://i.scdn.co/image/ab67616d0000b2731feb63f83073bd6b9a9241b4,117.773,2015-08-31
319,Hipócrita (feat. Zion),Anuel AA,4CbANooTL2aTHzJZqQ0Uvk,https://p.scdn.co/mp3-preview/51a8a994d0c8f8718c448773155f83f7bef4e403?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton,85.8,https://i.scdn.co/image/ab67616d0000b2738cce3c807c4a560c09a86e9a,92.05,2018-07-17
320,Triunfo,Almafuerte,1De6UodD0x1MzoYUcPC702,null,argentine heavy metal,88.4,https://i.scdn.co/image/ab67616d0000b27342b38cbb710a9685b8fcd8a7,132.903,1998-01-01
321,El lado oscuro,Jarabe De Palo,3AR1c3Dssq51WlGGkuYJNj,https://p.scdn.co/mp3-preview/ae9d9681ff0fb3190ead97f24a827783b0f2d5cc?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,72.3,https://i.scdn.co/image/ab67616d0000b27347a83522c634e84f937a897e,98.049,1996-09-30
322,El Mundo,Pablo López,7ihNYnpVwOOU3E8a5ALYa5,null,spanish pop,65.4,https://i.scdn.co/image/ab67616d0000b273e97d798a25dc892c503ac4de,132.952,2015-09-04
323,Rival (feat. Mario Domm),Romeo Santos,0JYdkP4Kz0ixmSfTTPvECC,https://p.scdn.co/mp3-preview/e54ca6987be42b0a7bf34f801e671283f39961a1?cid=dc103043f05746ba809bc490afdc3fe6,bachata,67.80000000000001,https://i.scdn.co/image/ab67616d0000b2731d6d3d544ca5b46453fafbb6,83.624,2012-08-27
324,Buscando Razón,Hermetica,2aY0F4Q3giKRaoJu1uxnZB,https://p.scdn.co/mp3-preview/13f545cb8b45bbda71582b4638c51154c14f8494?cid=dc103043f05746ba809bc490afdc3fe6,argentine heavy metal,70.89999999999999,https://i.scdn.co/image/ab67616d0000b27372cc5cd7d3b8f76e0d748a3d,97.294,1994
325,Mi Estrella,LOS YAKIS,4wFayxpdFGvUpUmyKirLfK,https://p.scdn.co/mp3-preview/a2ffa9384b350de44f26f8ce448193d94ecb7129?cid=dc103043f05746ba809bc490afdc3fe6,mexican rock-and-roll,80.0,https://i.scdn.co/image/ab67616d0000b273491897e0ab0d68057f5a4513,114.02,2018-09-27
326,Gitana de Madrid,Sinsinati,30nqFDBYZQCs455xmo2fIa,https://p.scdn.co/mp3-preview/58568bae108383ef71ffdf4b27c16c39b29e4625?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,63.9,https://i.scdn.co/image/ab67616d0000b2737a3f74c22b3b4d7acc02d685,175.013,2019-09-13
327,Voy a Vos,Vilma Palma e Vampiros,0aWGzetUTb4lJqy2m2nl1i,https://p.scdn.co/mp3-preview/fd724c84c870dc6e5c70009b3c36ea8b43ee8db4?cid=dc103043f05746ba809bc490afdc3fe6,argentine rock,58.699999999999996,https://i.scdn.co/image/ab67616d0000b27304fc0495bf156cbd9b99025e,102.984,1994
328,Cuando No Estás,Andres Calamaro,5kl4FkCUzVa5wicxafa9yc,https://p.scdn.co/mp3-preview/39555e1ff091abf0726a60aa2788e9f7a84ed535?cid=dc103043f05746ba809bc490afdc3fe6,argentine rock,78.4,https://i.scdn.co/image/ab67616d0000b273f634328d7f9d0f10b4b06cbe,103.924,2013-08-28
329,Princesa (feat. CNCO),Río Roma,0N4jis8aNOjiIfkBl4mGje,https://p.scdn.co/mp3-preview/e3879dbbabdedd214e2b675dbb8e28d6c5057629?cid=dc103043f05746ba809bc490afdc3fe6,latin arena pop,82.6,https://i.scdn.co/image/ab67616d0000b273e62cfdb29fcdf24525f43254,103.985,2017-03-24
330,Siguiendo La Luna (Remasterizado 2008),Los Fabulosos Cadillacs,1orgfjGJoycODSItcGVatE,https://p.scdn.co/mp3-preview/c83a60693cf03db657359b21aa95cebe4beec110?cid=dc103043f05746ba809bc490afdc3fe6,argentine rock,60.199999999999996,https://i.scdn.co/image/ab67616d0000b2736f41a299791d5833d41d78f2,80.472,1992-06-18
331,Speechless (feat. Erika Sirola),Robin Schulz,1rCcsYnmqbMYdkG7kS9GC5,https://p.scdn.co/mp3-preview/b1950bbc4be0ad9ddd847f762117dd6614b6015c?cid=dc103043f05746ba809bc490afdc3fe6,edm,72.8,https://i.scdn.co/image/ab67616d0000b273318e24185fcbd27faeeef55c,125.047,2018-11-16
332,Another Love (Zwette Edit),Tom Odell,5snyhxAh55A2wlNRH7VVZJ,https://p.scdn.co/mp3-preview/eea2102a48f801da7e02e462965a98d36976bde7?cid=dc103043f05746ba809bc490afdc3fe6,chill pop,55.400000000000006,https://i.scdn.co/image/ab67616d0000b2733aeff37d3f480564f6e88059,123.998,2013-09-27
333,Liar,Camila Cabello,7LzouaWGFCy4tkXDOOnEyM,https://p.scdn.co/mp3-preview/10cc798e1e25bb65f13cbe166aa77e51e2f11474?cid=dc103043f05746ba809bc490afdc3fe6,pop,49.8,https://i.scdn.co/image/ab67616d0000b2732df02f0877da45295a759f4c,98.016,2019-09-04
334,La Temperatura (feat. Eli Palacios),Maluma,03f28Kmu5AlIdKAfEJiI8F,https://p.scdn.co/mp3-preview/c0bb343ecae92f405a035f0ec69b5df6a56c08f4?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton,82.0,https://i.scdn.co/image/ab67616d0000b273d39c826125e85f59e5cbeb5f,119.971,2015-03-06
335,Toca Loca (Video Mix),DJ Samuel Kimkò,7fKpEjbG8UZ27dJMYlGQEO,https://p.scdn.co/mp3-preview/e593cc8d2365dc609958cbd7f7c85d31b7dd8b16?cid=dc103043f05746ba809bc490afdc3fe6,null,93.4,https://i.scdn.co/image/ab67616d0000b2732b6203708a40afefe3b12931,127.99,2015-05-26
336,Faded,Alan Walker,698ItKASDavgwZ3WjaWjtz,https://p.scdn.co/mp3-preview/452d0f90e368128ef75f937c07d2011df7457221?cid=dc103043f05746ba809bc490afdc3fe6,electro house,62.7,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a,179.642,2018-12-14
337,Spaceship (feat. Uffie),Galantis,592JiALLj5xL5Z6LuMmaOV,https://p.scdn.co/mp3-preview/2dd8c48e65b4a4734786254d7e1b0a7c90881329?cid=dc103043f05746ba809bc490afdc3fe6,edm,88.3,https://i.scdn.co/image/ab67616d0000b273bd1e35c9392eaaa01b183d3a,125.989,2018-06-19
338,El Motivo,Maka,3bi1trbFYXsG4J1YqPEB4B,https://p.scdn.co/mp3-preview/a18acf17079fdd856a6f17f8255e8ead987492a2?cid=dc103043f05746ba809bc490afdc3fe6,g funk,59.0,https://i.scdn.co/image/ab67616d0000b273ac0d7012a40320c0238323a6,91.027,2020-12-10
339,Passion Whine (feat. Sean Paul),Farruko,2QAwkI8L0UVBpjHJ6PwBzn,https://p.scdn.co/mp3-preview/9ce64c119ee62e0a4749def82a11a682ff765e0c?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton,68.89999999999999,https://i.scdn.co/image/ab67616d0000b273a14a7f8df7ee9df4188633e4,162.006,2016-02-22
340,Amor del Bueno,Reyli Barba,2G74yhtIMW8tJY5I83dS4Z,https://p.scdn.co/mp3-preview/5897b6c11e60794f8575ef061c99756ee0eff4b3?cid=dc103043f05746ba809bc490afdc3fe6,latin,37.3,https://i.scdn.co/image/ab67616d0000b27351b341dbfd3dbe6747e53112,131.975,2004-09-14
341,Angel de los Perdedores (feat. Indio Solari & Sergio Dawi),El Soldado,2WE7vQVhCBf8E9COHIK7uP,https://p.scdn.co/mp3-preview/8b20572c144ce61445bdf9ca5dbdaa7410365a30?cid=dc103043f05746ba809bc490afdc3fe6,argentine rock,49.8,https://i.scdn.co/image/ab67616d0000b273de41464a32a5c3e1b726be9b,184.286,1997-10-10
342,QUE NO SALGA LA LUNA (Cap.2: Boda),ROSALÍA,6HpgdL4zUpuyXCzvAhgR5a,https://p.scdn.co/mp3-preview/14da8517c18d6bb1568941ba1a2961eb3d99bd38?cid=dc103043f05746ba809bc490afdc3fe6,r&b en espanol,65.5,https://i.scdn.co/image/ab67616d0000b273f4d64a6a6b7e24b6bd9f009f,121.075,2018-11-02
343,La Dama del Mar,Mago De Oz,2EUIC7qEQoW3W4vKXEPm0j,https://p.scdn.co/mp3-preview/66a7337ea11cf4ef468f680e59ca475a7e3060c5?cid=dc103043f05746ba809bc490afdc3fe6,celtic metal,92.10000000000001,https://i.scdn.co/image/ab67616d0000b273e85e8b8d8817faacbbe78bc1,138.021,2021-09-10
344,Down By The River,Milky Chance,4XtjTuZHA6F9NIblpvpXOf,https://p.scdn.co/mp3-preview/e90907828423248b03cd104ae5b0eadcbe3d8d30?cid=dc103043f05746ba809bc490afdc3fe6,german pop,69.69999999999999,https://i.scdn.co/image/ab67616d0000b27323444c767d67417474f103e3,114.03,2013-05-31
345,Cuando tú no estás,El Tri,5OERhflGNuzivVN3vEEU6n,https://p.scdn.co/mp3-preview/b67e07f5471b24c8789e79ff0516c48df413ee16?cid=dc103043f05746ba809bc490afdc3fe6,latin alternative,84.89999999999999,https://i.scdn.co/image/ab67616d0000b273b1d4355f7f73d7e22ef7c8e3,135.288,1997-05-20
346,L'homme pressé,Noir Désir,637T4loKlXPwfUdQVZjPTV,null,chanson,87.9,https://i.scdn.co/image/ab67616d0000b273c2e74b9a8b0406f6f4e80652,102.151,1996-01-01
347,Starships,Nicki Minaj,2EBCVPNAG46nbgs6jXPGvv,null,dance pop,71.6,https://i.scdn.co/image/ab67616d0000b273ef9ad61e2a4f15606fd4ab15,125.008,2012-01-01
348,Hey Si Me Ven,Cartel de Santa,1dndIoArEd9c27oqi4Wqmd,https://p.scdn.co/mp3-preview/b5352306fa33f20575e33dec8ace47f305cae028?cid=dc103043f05746ba809bc490afdc3fe6,latin hip hop,30.4,https://i.scdn.co/image/ab67616d0000b273e1e6cd129bc407cbd55c15fa,88.02,2007
349,Pa' Tras (Tribal Mix),DJ Freshly,4ucX1hLkhBAZjLhdQBlDnV,https://p.scdn.co/mp3-preview/b32970fe1d6859ed02a5a54d8bfb058277b8e7f1?cid=dc103043f05746ba809bc490afdc3fe6,guaracha,96.3,https://i.scdn.co/image/ab67616d0000b273ac7ba776c7412fb446c286e0,129.999,2020-07-30
350,Pa ti pa mí na má,Demarco Flamenco,2013yX7IujgpGJHzz6Qqsi,https://p.scdn.co/mp3-preview/1ba02aeb4d2f7eb3060028c93794b0545f87f50f?cid=dc103043f05746ba809bc490afdc3fe6,flamenco urbano,75.0,https://i.scdn.co/image/ab67616d0000b27356d0e90dbfe442fcd9cb5cf4,103.021,2019-03-29
351,La Demanda,Romeo Santos,3zVibdZHsVH05p5Crux6xX,https://p.scdn.co/mp3-preview/6fb3d40d421c963280827ba4aefe8b5fd58d51a1?cid=dc103043f05746ba809bc490afdc3fe6,bachata,71.2,https://i.scdn.co/image/ab67616d0000b27394622369386da9eac528e2fe,122.019,2019-04-05
352,Desátame,Monica Naranjo,2a7Ufmq13NRMavrBYUN5Ex,https://p.scdn.co/mp3-preview/2707fb707c4aabba63ca5dbd36dedcc8798533cf?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,94.5,https://i.scdn.co/image/ab67616d0000b2738510c1a6eac8a58158d4b4f4,136.285,1997-04-15
353,La Conocí Bailando (feat. K-Narias),Dr. Bellido,7fZJWsOEdr8aP8okxyTBGd,https://p.scdn.co/mp3-preview/925dc581e5fd471b426eb54ed16802bf2efb560b?cid=dc103043f05746ba809bc490afdc3fe6,electro latino,84.1,https://i.scdn.co/image/ab67616d0000b273c17919ce8532f77e087dbcf9,104.033,2014-06-17
354,death bed (coffee for your head),Powfu,7eJMfftS33KTjuF7lTsMCx,https://p.scdn.co/mp3-preview/d951d03a53af76165e0f8550ce0319d526c6910d?cid=dc103043f05746ba809bc490afdc3fe6,sad rap,43.1,https://i.scdn.co/image/ab67616d0000b273bf01fd0986a195d485922167,144.026,2020-02-08
355,Una Cumbia Triste,Rels B,5IQfg3XiRgQpbKnbyiIDNx,https://p.scdn.co/mp3-preview/6a75f5204070c6dde9b38929d6e19efab13fdca5?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,78.5,https://i.scdn.co/image/ab67616d0000b27363974f3cd933d067fb719bf9,91.986,2020-12-26
356,Yo No Voy,Morad,6G69tn5Z10jzLMIvqbhHpW,https://p.scdn.co/mp3-preview/31497d7b456ea7f771821ccd3fb4809ae2812591?cid=dc103043f05746ba809bc490afdc3fe6,urbano espanol,72.0,https://i.scdn.co/image/ab67616d0000b2734e03a03797401feb72cca3b3,143.939,2020-10-30
357,Cold Heart,Elton John,6zSpb8dQRaw0M1dK8PBwQz,null,glam rock,79.80000000000001,https://i.scdn.co/image/ab67616d0000b2739f5cce8304c42d3a5463fd23,116.032,2021-08-13
358,La Vida Sense Tu,Obrint Pas,0YMqaRrbjivJEwtr2tTGsL,https://p.scdn.co/mp3-preview/1b35f3c9a4cf84488abb9ac53030561e66375acf?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,86.9,https://i.scdn.co/image/ab67616d0000b2735536b4406000889461aaf364,104.986,2011-04-18
359,LIES (VIP Mix),Steve Aoki,67hioVhWrtqUF5WOZpI2V6,https://p.scdn.co/mp3-preview/266efc028f86de1defa92fc1c71bfd292a675acb?cid=dc103043f05746ba809bc490afdc3fe6,edm,81.10000000000001,https://i.scdn.co/image/ab67616d0000b273c14edd566901056ed15715db,124.017,2020-11-13
360,El Conticinio,Guitarricadelafuente,6dDhaHqJ3wUD3jbjGUBwzh,https://p.scdn.co/mp3-preview/7754695a5d8927ca4db8f0d6ab977f5dd9abf3c0?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,10.6,https://i.scdn.co/image/ab67616d0000b2733fbad39082c20d535f6bc308,110.05,2018-10-09
361,Renegades,X Ambassadors,0fYVliAYKHuPmECRs1pbRf,null,modern alternative rock,86.2,https://i.scdn.co/image/ab67616d0000b27352e8aa3275f7a3ee9c1e3628,90.052,2015-06-30
362,Bambino,Recycled J,0k4RVdTt7e9nfUUh4CWva7,https://p.scdn.co/mp3-preview/8604a7b8e458fbfaec17855504970aca1337787c?cid=dc103043f05746ba809bc490afdc3fe6,urbano espanol,77.3,https://i.scdn.co/image/ab67616d0000b2732927fbe68bea0fe41d361292,179.94,2018-11-16
363,Prefiero el Trapecio (En Directo),Manolo Garcia,3JYd3r8EG3zd1UY5kP7K98,https://p.scdn.co/mp3-preview/9f1a3965860fb5de3574d88d8444fa4c0c5e359a?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,84.39999999999999,https://i.scdn.co/image/ab67616d0000b273561ef642e8b42d2ced5d238c,141.857,2017-10-06
364,Sirena,Cali Y El Dandee,1juHIWqgFiDFAKuEBP24Lt,null,electro latino,76.7,https://i.scdn.co/image/ab67616d0000b2735cbf83dbadbcf163b2db8c7c,93.947,2018-04-27
365,More Than You Know,Axwell /\ Ingrosso,6h5PAsRni4IRlxWr6uDPTP,null,edm,74.1,https://i.scdn.co/image/ab67616d0000b273fba6de0b38b0168d480b1a27,123.077,2017-07-28
366,Dopamine Machine (Club Mix),CamelPhat,5675X0BCpyxAum29jueMUC,https://p.scdn.co/mp3-preview/8e06b220071a016a8c6bfe45794bbde75f0ee7c3?cid=dc103043f05746ba809bc490afdc3fe6,house,70.1,https://i.scdn.co/image/ab67616d0000b273eeb9434c3e5f0a79241379f9,124.0,2018-07-27
367,Ayo Technology (feat. Justin Timberlake & Timbaland),50 Cent,1zdQdqLsPqcY5OiUlgwdXA,https://p.scdn.co/mp3-preview/a2613cd94fbd804a22fc9cdf97c9697e0d7fa9fb?cid=dc103043f05746ba809bc490afdc3fe6,hip hop,62.6,https://i.scdn.co/image/ab67616d0000b27378721a942833a3dd4b17a5ee,139.97,2009-08-13
368,Fue Mi Abuelo,Benito Kamelas,3pd5xniXRcjC2h3w77LHaD,https://p.scdn.co/mp3-preview/54b82d29ceab8469a51dd4dac648d72877d302ee?cid=dc103043f05746ba809bc490afdc3fe6,punk urbano,91.10000000000001,https://i.scdn.co/image/ab67616d0000b2733b49d628e5129bbba8e75420,89.872,2009-11-09
369,Como Tu No Hay Dos,Buxxi,5IypFJnPEwFAPDTRz14ijX,https://p.scdn.co/mp3-preview/2bdb4f6db3d3bda9079686152143dda02353e75d?cid=dc103043f05746ba809bc490afdc3fe6,electro latino,89.4,https://i.scdn.co/image/ab67616d0000b273217bb1bb58c5ea39d755e20d,125.985,2011-12-20
370,Bailaré sobre tu tumba,Siniestro Total,36PL1fiYUnX7pJQRY1qwVw,https://p.scdn.co/mp3-preview/48ddc8642f215dd107ace2772aaa0da4b6e34e3f?cid=dc103043f05746ba809bc490afdc3fe6,spanish punk,79.2,https://i.scdn.co/image/ab67616d0000b27303769868dd76e6281ecfb553,132.677,1985-02-25
371,Te Olvido,Manuel Turizo,1ycIhjQ4fQp2WqNFpSDEcX,https://p.scdn.co/mp3-preview/92765901fdda6cc7a10ff8926ae9fe9e4470e805?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,69.8,https://i.scdn.co/image/ab67616d0000b273950c8e926dffbab31f8070b5,177.867,2021-10-07
372,Presagio,Galvan Real,5ErMKCPZgdMrEZBpFkSGVS,https://p.scdn.co/mp3-preview/391f6421e300f87011bfba504bd81cf37647e2b8?cid=dc103043f05746ba809bc490afdc3fe6,flamenco urbano,88.5,https://i.scdn.co/image/ab67616d0000b2732fb0b1142fd9ed5c83e60605,96.0,2021-10-07
373,Déjenme Si Estoy Llorando,El Gran Silencio,0KpdtlroG9CSSDD1qAwQm1,null,latin alternative,82.6,https://i.scdn.co/image/ab67616d0000b273ec0610cc0c8334f1cfcc0567,93.128,2001-01-01
374,Insurrección (con Manolo García) (feat. Manolo García),Miguel Rios,5JD2HODIglXaNJopWb248t,https://p.scdn.co/mp3-preview/ec4fe6d8f72752da46e4f6060e696d8ca6fe1dfb?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,65.8,https://i.scdn.co/image/ab67616d0000b27375055a33b1af75c8bf662051,124.977,2002-05-17
375,Fiel (Remix),Wisin,43qcs9NpJhDxtG91zxFkj7,https://p.scdn.co/mp3-preview/07d21dae4ce8bed7dd0a428583aa6ef1fd517c76?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton,71.1,https://i.scdn.co/image/ab67616d0000b2737725ef758fa90bc18f0cd261,97.99,2021-06-15
376,Tokyo Drift,PedroDJDaddy,1quQbPkhuwVFsG5Ibivtfk,https://p.scdn.co/mp3-preview/54cbcb9c8928c0313f611003e96fce02480cce12?cid=dc103043f05746ba809bc490afdc3fe6,null,92.10000000000001,https://i.scdn.co/image/ab67616d0000b273cad18fe82965b4861fee2db3,127.307,2020-04-23
377,En tu agujero,Marea,2ncjn6hRXJvtWWKlmUuNmw,https://p.scdn.co/mp3-preview/93049279e30449b91e56e2b6bde82ff00e404c9a?cid=dc103043f05746ba809bc490afdc3fe6,null,86.1,https://i.scdn.co/image/ab67616d0000b273c3efd2e5b13c25bfe329af66,92.894,2002-04-19
378,Tu disfraz,Desakato,2i9dxKjT2MECXuL992k7Fc,https://p.scdn.co/mp3-preview/317a0291b86ea2f0f3028ebb5c194c1b1fd49842?cid=dc103043f05746ba809bc490afdc3fe6,punk urbano,87.1,https://i.scdn.co/image/ab67616d0000b27338b011d9b5b1144c126186d1,104.984,2008-01-02
379,Pobre de Ti,Tijuana No,17ASXCVH7zxBHC8P1dThon,https://p.scdn.co/mp3-preview/683f15da50fa2762f04b08839f9bc630a8cbea3b?cid=dc103043f05746ba809bc490afdc3fe6,blues mexicano,82.89999999999999,https://i.scdn.co/image/ab67616d0000b2734b42c1121bbeabe38b48a9de,186.969,2001-05-25
380,Chachachá,Jósean Log,6aommJFM8i3iT4inKuDSXh,https://p.scdn.co/mp3-preview/2e74363e463d015e35aa3d40ebcb58f143eb4d55?cid=dc103043f05746ba809bc490afdc3fe6,mexican indie,32.1,https://i.scdn.co/image/ab67616d0000b273a8659bf75fee7dc8c01afc67,110.827,2016-10-14
381,Story of My Life,One Direction,4nVBt6MZDDP6tRVdQTgxJg,https://p.scdn.co/mp3-preview/e8cbef539a2a32def5e66968cc00769a4f523c1c?cid=dc103043f05746ba809bc490afdc3fe6,boy band,66.3,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,121.07,2013-11-25
382,Como Quieres,Martina Stoessel,1DT2PLUypNphZMogq2HJZc,null,argentine telepop,61.4,https://i.scdn.co/image/ab67616d0000b2735235f3755b1761978f12af5d,96.982,2013-01-01
383,Como Estrellas,LA YOUNG,7GcN9q4AAH4uzQKvyuvByT,https://p.scdn.co/mp3-preview/0e48e67a138c2cbe60de57a1a7cc5155ff9b631c?cid=dc103043f05746ba809bc490afdc3fe6,null,49.5,https://i.scdn.co/image/ab67616d0000b27381abffe7e833d0f7e30327fc,170.044,2019-10-21
